Character,ID,File,Context,English,简体中文
Reporter,5,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man","Anyway, I really want to find out what it's like out here for you homeless",总之，我真的很想了解你们这些无家可归的人在外面过的是什么日子
Narr,106,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man",Unbelievable,真是没眼看
Reporter,6,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man",Excuse me? Hello?,打扰一下？喂？
Mick,50,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man","Leave the poor guy alone, he's clearly asleep",放过这可怜人吧，他明摆着睡着了
Reporter,7,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man",Oh hi!,哦，你好！
Reporter,8,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man","My name's Angela Grace, I write for the Herald. Can I ask your name?",我叫Angela Grace，the Herald的记者。能请教您贵姓吗？
Mick,51,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man",Ahh... No?,呃……不能？
Narr,107,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man",Kid like this shouldn't be out here,这么个小丫头不该待在这种地方
Narr,108,Room- UnderBridge,"Intro to reporter, she's trying to talk to sleeping homeless man",Not your problem Mick,不关你的事，Mick
Narr,109,Room- UnderBridge,Kick washing machine panel,Loose panel on the side. I kick it open,侧面有块松了的板。我一脚踹开
Narr,110,Room- UnderBridge,Try getting hose from washing machine,I could use that hose for the car,那根管子能用在车上
Mick,52,Room- UnderBridge,Try getting hose from washing machine,Come... On... You arsehole!,给……我……松开，你个混蛋！
Narr,111,Room- UnderBridge,Try getting hose from washing machine,Bloody thing's screwed in there too tight,这鬼东西拧得太死了
Reporter,9,Room- UnderBridge,Try getting hose from washing machine,Would this help?,这个有用吗？
Narr,112,Room- UnderBridge,Try getting hose from washing machine,"I glance up, kid's holding an oversized hunting knife like it's a snake",我抬头一看，那丫头捏着把大得离谱的猎刀，跟捏条蛇似的
Mick,53,Room- UnderBridge,Try getting hose from washing machine,Jesus,老天
,60,Room- UnderBridge,Try getting hose from washing machine,Have a feeling the reporter won't just give me her knife,我有种感觉，那记者不会白白把刀给我
Narr,113,Room- UnderBridge,Look at washing machine,Nothing but a random tangle of wires and tubes,除了一堆乱七八糟的线和管子什么都没有
Narr,114,Room- UnderBridge,OnInteractPropHobo,I'll leave him be,让他待着吧
,61,Room- UnderBridge,OnUseInvHotspotWashingMachine,"Ok, got what I need",好了，要的东西拿到了
Narr,115,Room- UnderBridge,OnUseInvHotspotWashingMachine,Got it,到手了
Narr,116,Room- UnderBridge,Talk to the reporter for the first time,"I really shouldn't get involved, but...",我真不该掺和，可是……
Mick,54,Room- UnderBridge,Talk to the reporter for the first time,"Hey, so-",嘿，那个——
Reporter,13,Room- UnderBridge,Talk to the reporter for the first time,Hi!,你好！
Mick,55,Room- UnderBridge,Talk to the reporter for the first time,"Right. Ah, what are you doing down here?",嗯。呃，你在这下面干什么？
Reporter,14,Room- UnderBridge,Talk to the reporter for the first time,"I write for the Herald, I really want to find out what it's like out here for you homeless",我是the Herald的记者，很想了解你们这些无家可归的人在外面过的是什么日子
Mick,56,Room- UnderBridge,Talk to the reporter for the first time,You... homeless...,你们……无家可归的人……
Narr,117,Room- UnderBridge,Talk to the reporter for the first time,God help me,老天爷帮帮我
Mick,57,Room- UnderBridge,Talk to the reporter for the first time,"Ok, look, I'm not homeless, so-",行了，听着，我不是无家可归，所以——
Reporter,15,Room- UnderBridge,Talk to the reporter for the first time,"Ahh, great, that's great!",啊，太好了，这太好了！
Reporter,16,Room- UnderBridge,Talk to the reporter for the first time,"So how long have you been staying out here, Mr... ah?",那您在外面住多久了，呃……这位先生？
Mick,58,Room- UnderBridge,Talk to the reporter for the first time,"Carter, and I'm not staying out here. Jesus, will you put that thing away?",Carter。还有我没住在外面。老天，你能把那玩意儿收起来吗？
Reporter,17,Room- UnderBridge,Talk to the reporter for the first time,Sorry! Sorry. Just a few questions...,抱歉！抱歉。就几个问题……
Mick,59,Room- UnderBridge,Talk to the reporter for the first time,No!,不行！
,62,Room- UnderBridge,Talk to the reporter for the first time,She's watching what I'm doing like a bird of prey,她像只猛禽一样盯着我的一举一动
Mick,60,Room- UnderBridge,Ask reporter about her knife,What are you doing carrying a knife like that?,你带这么把刀干什么？
Reporter,18,Room- UnderBridge,Ask reporter about her knife,"Y'know, protection",你懂的，防身
Mick,61,Room- UnderBridge,Ask reporter about her knife,"Jeez, all that's going to do is get you stabbed",老天，这玩意儿只会让你自己挨刀
Mick,62,Room- UnderBridge,Ask reporter about her knife,What's wrong with a whistle or pepper spray or something?,哨子、防狼喷雾之类的不行吗？
Reporter,19,Room- UnderBridge,Ask reporter about her knife,I can look after myself,我能照顾好自己
Mick,63,Room- UnderBridge,Ask reporter about her knife,Whatever. Can I borrow it?,随你。能借我用下吗？
Reporter,20,Room- UnderBridge,Ask reporter about her knife,"Well, if you can answer my questions?",那……你先回答我几个问题？
Narr,118,Room- UnderBridge,Ask reporter about her knife,"Ugh, God help me",唉，老天爷帮帮我
Mick,64,Room- UnderBridge,Ask reporter about her knife,Fine,行吧
Reporter,21,Room- UnderBridge,Ask reporter about her knife,"Great! So, Mr...",太好了！那么，这位……先生？
Mick,65,Room- UnderBridge,Ask reporter about her knife,Carter,Carter
Reporter,22,Room- UnderBridge,Ask reporter about her knife,"Right. So Mr. Carter, what led you to be living down here?",好的。那么Mr. Carter，是什么让您住到了这下面？
Mick,66,Room- UnderBridge,Ask reporter about her knife,I'm not,我没住这儿
Reporter,23,Room- UnderBridge,Ask reporter about her knife,So...,那……
Mick,67,Room- UnderBridge,Ask reporter about her knife,"Look, maybe I don't mind living rough. Maybe I prefer it to being tied down",听着，也许我不介意露宿街头。也许比起被拴住，我更喜欢这样
Mick,68,Room- UnderBridge,Ask reporter about her knife,But I work. I have places I can stay. I'm fine. Next question,但我有活干。我有地方落脚。我好得很。下一个问题
Reporter,24,Room- UnderBridge,Ask reporter about her knife,"Ok, well, surely you've noticed the recent spate of disappearances. Not to mention the mental illness related violent crimes-",好吧，那您总该注意到最近接连的失踪案吧。更别说那些跟精神疾病有关的暴力犯罪——
Mick,69,Room- UnderBridge,Ask reporter about her knife,I'll stop you there,打住
Mick,70,Room- UnderBridge,Ask reporter about her knife,No. Haven't heard a thing,没有。什么都没听说
Reporter,25,Room- UnderBridge,Ask reporter about her knife,"You going to help me, or not?",你到底帮不帮我？
Narr,119,Room- UnderBridge,Ask reporter about her knife,Ugh. Maybe I should ask Bill,唉。也许我该去问Bill
Narr,120,Room- UnderBridge,Ask reporter about her knife,"If she wants to hang around here, good for her, but I've got nothing more to say",她愿意在这儿耗着是她的事，我没什么可说的了
Narr,121,Room- UnderBridge,OnUseInvCharacterReporter,She'll probably assume I'm asking her to huff it with me,她八成会以为我在叫她跟我一起吸这个
Narr,122,Room- UnderBridge,OnUseInvCharacterReporter,I asked. She doesn't have a charger,我问过了。她没有充电器
,63,Room- UnderBridge,Prop Description,"He's passed out, string of drool hanging from his mouth",他昏睡过去，嘴角挂着一条口水
,64,Room- UnderBridge,Prop Description,Two older gents warm their hands by the fire,两个上了年纪的男人在火边烤手
,65,Room- UnderBridge,Prop Description,Warm glow from a fire barrel,火油桶透出暖光
,66,Room- UnderBridge,Hotspot Description,Silty water drains toward the reservoir down that way,浑浊的水顺着那边流向水库
,67,Room- UnderBridge,Hotspot Description,Busted old washing machine lying on its side,一台报废的旧洗衣机侧躺着
,68,Room- UnderBridge,Hotspot Description,Makeshift lean-to. No one's home,临时搭的窝棚。没人在
,69,Room- UnderBridge,Hotspot Description,"Refuse, either washed up, or dumped here",垃圾，要么是冲上来的，要么是倒在这儿的
,70,Room- UnderBridge,Hotspot Description,"Old carpet, smell of stale urine",旧地毯，一股陈尿味
,71,Room- UnderBridge,Hotspot Description,Old outlet's blocked up with silt and refuse,旧排水口被淤泥和垃圾堵死了
Reporter,10,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,Let me go!,放开我！
Narr,123,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,The hell?,搞什么？
Narr,124,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,What's going on?,出什么事了？
Reporter,11,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,Please!,求你了！
Narr,125,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,They're dressed all black. Goggles on each glowing a trio of green insect eyes,他们一身黑。每人戴的护目镜上亮着三只绿色的虫眼
Narr,126,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,"Jesus, they look like SAS or something!",老天，看着像特种部队之类的！
Reporter,12,Room- Dock,Enter dock and see baddies are dragging of the struggling reporter,Aagh!,啊啊！
Narr,127,Room- Dock,OnEnterRegionToStreet,Nothing but shuttered warehouses down there,那边除了拉着卷帘门的仓库什么都没有
Narr,128,Room- Dock,OnEnterRegionToStreet,I should figure out where to go before wandering aimlessly,我该先想清楚去哪儿，别瞎转
Narr,129,Room- Dock,OnInteractPropCan,"I shake the can, slosh of petrol at the bottom",我晃了晃桶，底下有汽油在响
Narr,130,Room- Dock,OnInteractPropBoat,I think these are the guys that shot the old timer up at the railway,我觉得就是这帮人在铁路那边开枪打死了那老头
Narr,131,Room- Dock,OnInteractPropBoat,Shadowy figures with burning eyes...,燃着眼睛的黑影……
Narr,132,Room- Dock,OnInteractPropBoat,The mulindji?,穆林吉？
Narr,133,Room- Dock,OnInteractPropReporter,He's dragging the reporter to the boat,他正把那记者往船上拖
Narr,134,Room- Dock,OnInteractPropReporter,What do they want with her? Was she actually on to something?,他们要她干什么？难道她真查到什么了？
Narr,135,Room- Dock,Captured,Shove from behind,背后被人狠推一把
Mick,71,Room- Dock,Captured,Wait!,等等！
Narr,136,Room- Dock,OnUseInvPropReporter,This dinky little knife won't do squat against two armed soldiers!,这把小破刀对上两个持枪的兵，屁用没有！
Narr,137,Room- Dock,OnUseInvPropReporter,They'll see me!,他们会看见我的！
,72,Room- Dock,Prop Description,"A man waits in the boat, all in black",一个男人等在船上，一身黑
,73,Room- Dock,Prop Description,A petrol can sits on the jetty,栈桥上放着一个汽油桶
,74,Room- Dock,Prop Description,One of them wrestles with the kicking reporter. She seems injured,其中一个正按着拼命踢打的记者。她好像受伤了
,75,Room- Dock,Prop Description,"Sodden coils of rope, rotting crates, an old barrel...",湿透的盘绳、朽烂的板条箱、一个旧油桶……
,76,Room- Dock,Prop Description,The barrel must have been left by the mulindji,这桶一定是穆林吉留下的
,77,Room- Dock,Prop Description,"Sarah's old Ford Transit, you can see the road through the rust holes in the floor",Sarah那辆旧福特全顺，从底板的锈洞里能看见路面
,78,Room- Dock,Hotspot Description,The overpass is that way,天桥在那边
,79,Room- Dock,Hotspot Description,Shuttered warehouses line the deserted street,空荡荡的街道两旁是拉着卷帘门的仓库
,80,Room- Dock,Hotspot Description,Service road stretches off into the dark,辅路一直伸进黑暗里
,81,Room- Dock,Hotspot Description,"Sodden coils of rope, rotting crates... Nothing I can use",湿透的盘绳、朽烂的板条箱……没什么能用的
,82,Room- Dock,Hotspot Description,The black water of the reservoir disappears out into the fog,水库的黑水消失在雾里
,83,Room- Dock,Hotspot Description,I blink at the sodium glow of the street light,我对着钠灯昏黄的光眨了眨眼
Narr,138,Room- Drowning,OnEnterRoomAfterFade,Sudden icy cold shocks me awake,刺骨的寒意猛地把我激醒
